Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_SCORE,Segment
14087.0,3,3,846.22,5,3,3,533,Potential Loyalists
14088.0,10,16,64036.8,5,5,5,555,Champions
14089.0,57,1,161.0,4,1,1,411,Promising
14090.0,325,1,76.32000000000001,2,1,1,211,Hibernating
14091.0,654,2,9530.08,1,2,5,125,Hibernating
14092.0,8,24,7229.45,5,5,5,555,Champions
14093.0,12,1,442.85,5,1,2,512,New Customers
14094.0,440,1,335.22,1,1,2,112,Hibernating
14095.0,723,1,2.95,1,1,1,111,Hibernating
14096.0,4,17,65164.79,5,5,5,555,Champions
14097.0,481,2,422.85999999999996,1,2,2,122,Hibernating
14098.0,37,1,147.35,4,1,1,411,Promising
14099.0,16,20,5765.71,5,5,5,555,Champions
14100.0,138,1,194.9,3,1,1,311,About to Sleep
14101.0,74,13,9961.93,3,5,5,355,Loyal Customers
14102.0,5,5,1360.28,5,4,4,544,Champions
14104.0,155,5,771.5799999999999,3,4,3,343,Loyal Customers
14105.0,239,5,5988.83,2,4,5,245,At Risk
14106.0,737,1,214.79999999999998,1,1,1,111,Hibernating
14107.0,52,11,4877.3,4,5,5,455,Loyal Customers
14108.0,31,4,1044.96,4,3,3,433,Potential Loyalists
14109.0,73,1,144.2,3,1,1,311,About to Sleep
14110.0,4,33,12987.95,5,5,5,555,Champions
14111.0,14,4,692.85,5,3,3,533,Potential Loyalists
14112.0,23,13,5834.59,4,5,5,455,Loyal Customers
14113.0,4,16,7092.610000000001,5,5,5,555,Champions
14114.0,274,7,1364.09,2,4,4,244,At Risk
14115.0,502,2,622.6700000000001,1,2,3,123,Hibernating
14116.0,20,5,1382.74,4,4,4,444,Loyal Customers
14117.0,144,1,90.0,3,1,1,311,About to Sleep
14118.0,429,1,458.45,1,1,2,112,Hibernating
14119.0,376,2,183.37,2,2,1,221,Hibernating
14121.0,4,4,2780.15,5,3,4,534,Potential Loyalists
14122.0,406,3,362.42,2,3,2,232,At Risk
14123.0,733,1,436.18,1,1,2,112,Hibernating
14124.0,84,1,419.58000000000004,3,1,2,312,About to Sleep
14125.0,11,3,2740.43,5,3,4,534,Potential Loyalists
14126.0,8,4,1172.46,5,3,3,533,Potential Loyalists
14127.0,123,6,1900.0800000000002,3,4,4,344,Loyal Customers
14128.0,61,3,924.21,3,3,3,333,Need Attention
14129.0,2,9,2591.34,5,5,4,554,Champions
14130.0,319,4,1882.67,2,3,4,234,At Risk
14131.0,649,1,187.87,1,1,1,111,Hibernating
14132.0,2,11,3586.0299999999997,5,5,5,555,Champions
14133.0,130,4,911.14,3,3,3,333,Need Attention
14134.0,383,15,11123.35,2,5,5,255,Can't Lose
14135.0,2,24,9643.92,5,5,5,555,Champions
14136.0,401,5,1570.81,2,4,4,244,At Risk
14137.0,696,1,332.7,1,1,2,112,Hibernating
14138.0,2,2,982.3800000000001,5,2,3,523,Potential Loyalists
14139.0,46,4,1086.8,4,3,3,433,Potential Loyalists
14140.0,4,2,935.05,5,2,3,523,Potential Loyalists
14141.0,3,4,915.13,5,3,3,533,Potential Loyalists
14142.0,373,2,983.15,2,2,3,223,Hibernating
14143.0,134,1,115.8,3,1,1,311,About to Sleep
14144.0,486,1,30.599999999999998,1,1,1,111,Hibernating
14145.0,47,7,7600.05,4,4,5,445,Loyal Customers
14146.0,9,12,9450.3,5,5,5,555,Champions
14147.0,78,9,2590.2,3,5,4,354,Loyal Customers
14148.0,234,2,466.29,2,2,2,222,Hibernating
14149.0,221,1,446.62,2,1,2,212,Hibernating
14150.0,36,2,658.64,4,2,3,423,Potential Loyalists
14151.0,673,2,679.45,1,2,3,123,Hibernating
14152.0,75,7,1997.3400000000001,3,4,4,344,Loyal Customers
14153.0,483,1,233.4,1,1,1,111,Hibernating
14154.0,239,8,6460.7,2,4,5,245,At Risk
14155.0,266,1,118.75,2,1,1,211,Hibernating
14156.0,10,156,313946.37,5,5,5,555,Champions
14157.0,20,5,1002.78,4,4,3,443,Loyal Customers
14158.0,40,1,507.66,4,1,2,412,Promising
14159.0,20,20,7938.01,4,5,5,455,Loyal Customers
14160.0,610,7,8421.47,1,4,5,145,At Risk
14161.0,216,7,3318.88,2,4,5,245,At Risk
14162.0,174,2,289.36,3,2,1,321,About to Sleep
14163.0,87,5,2594.62,3,4,4,344,Loyal Customers
14164.0,71,2,1631.77,3,2,4,324,About to Sleep
14165.0,276,1,122.53999999999999,2,1,1,211,Hibernating
14166.0,505,2,256.85,1,2,1,121,Hibernating
14167.0,39,8,1296.49,4,4,4,444,Loyal Customers
14168.0,421,2,370.45,1,2,2,122,Hibernating
14169.0,431,2,624.4300000000001,1,2,3,123,Hibernating
14170.0,375,3,597.33,2,3,2,232,At Risk
14171.0,98,2,498.79,3,2,2,322,About to Sleep
14172.0,605,3,402.72,1,3,2,132,At Risk
14173.0,11,6,586.0,5,4,2,542,Champions
14174.0,33,1,134.46,4,1,1,411,Promising
14175.0,60,8,7678.88,3,4,5,345,Loyal Customers
14176.0,297,5,916.01,2,4,3,243,At Risk
14177.0,86,13,2229.34,3,5,4,354,Loyal Customers
14178.0,9,7,1620.93,5,4,4,544,Champions
14179.0,41,2,719.78,4,2,3,423,Potential Loyalists
14180.0,11,33,6319.25,5,5,5,555,Champions
14181.0,411,2,310.55,1,2,2,122,Hibernating
14182.0,444,4,678.77,1,3,3,133,At Risk
14183.0,411,2,286.29,1,2,1,121,Hibernating
14184.0,67,1,452.89,3,1,2,312,About to Sleep
14185.0,331,1,197.65,2,1,1,211,Hibernating
14186.0,427,5,1550.63,1,4,4,144,At Risk
14187.0,474,1,123.5,1,1,1,111,Hibernating
14188.0,31,6,2054.36,4,4,4,444,Loyal Customers
14189.0,2,16,5814.39,5,5,5,555,Champions
14190.0,666,1,79.9,1,1,1,111,Hibernating
14191.0,2,15,4817.66,5,5,5,555,Champions
14192.0,388,1,293.74,2,1,2,212,Hibernating
14193.0,68,3,1210.19,3,3,3,333,Need Attention
14194.0,5,36,18670.59,5,5,5,555,Champions
14195.0,202,6,2615.6,2,4,4,244,At Risk
14196.0,107,1,335.52,3,1,2,312,About to Sleep
14197.0,411,1,390.05,1,1,2,112,Hibernating
14198.0,18,9,1569.73,5,5,4,554,Champions
14199.0,218,4,1091.7,2,3,3,233,At Risk
14200.0,617,1,379.2,1,1,2,112,Hibernating
14201.0,60,10,1193.54,3,5,3,353,Loyal Customers
14202.0,381,3,847.76,2,3,3,233,At Risk
14203.0,397,1,339.34,2,1,2,212,Hibernating
14204.0,2,4,1062.96,5,3,3,533,Potential Loyalists
14205.0,17,9,2414.2,5,5,4,554,Champions
14206.0,239,3,1185.01,2,3,3,233,At Risk
14207.0,688,1,157.8,1,1,1,111,Hibernating
14208.0,95,2,567.05,3,2,2,322,About to Sleep
14209.0,11,15,4993.27,5,5,5,555,Champions
14210.0,106,16,5861.52,3,5,5,355,Loyal Customers
14211.0,53,18,4402.29,4,5,5,455,Loyal Customers
14212.0,90,2,2190.14,3,2,4,324,About to Sleep
14213.0,405,1,1192.2,2,1,3,213,Hibernating
14214.0,31,5,1004.38,4,4,3,443,Loyal Customers
14215.0,12,9,3416.33,5,5,5,555,Champions
14216.0,3,5,2150.04,5,4,4,544,Champions
14217.0,2,23,3416.89,5,5,5,555,Champions
14218.0,43,1,169.48000000000002,4,1,1,411,Promising
14219.0,4,3,633.83,5,3,3,533,Potential Loyalists
14220.0,247,4,1515.0,2,3,4,234,At Risk
14221.0,42,17,6517.49,4,5,5,455,Loyal Customers
14222.0,177,1,683.17,3,1,3,313,About to Sleep
14223.0,92,3,991.13,3,3,3,333,Need Attention
14224.0,110,9,1897.9,3,5,4,354,Loyal Customers
14225.0,435,4,2037.02,1,3,4,134,At Risk
14226.0,29,6,3002.53,4,4,5,445,Loyal Customers
14227.0,26,15,6368.71,4,5,5,455,Loyal Customers
14228.0,438,3,745.5,1,3,3,133,At Risk
14229.0,52,7,2594.04,4,4,4,444,Loyal Customers
14230.0,436,3,979.8000000000001,1,3,3,133,At Risk
14231.0,184,4,1235.6200000000001,3,3,3,333,Need Attention
14232.0,43,5,2048.07,4,4,4,444,Loyal Customers
14233.0,49,7,2904.27,4,4,4,444,Loyal Customers
14234.0,22,4,775.46,4,3,3,433,Potential Loyalists
14235.0,75,9,4717.99,3,5,5,355,Loyal Customers
14236.0,81,5,1744.64,3,4,4,344,Loyal Customers
14237.0,373,2,632.14,2,2,3,223,Hibernating
14238.0,326,3,434.23,2,3,2,232,At Risk
14239.0,43,21,4263.17,4,5,5,455,Loyal Customers
14240.0,30,3,1247.49,4,3,3,433,Potential Loyalists
14241.0,184,2,333.70000000000005,3,2,2,322,About to Sleep
14242.0,235,2,280.55,2,2,1,221,Hibernating
14243.0,9,17,7431.05,5,5,5,555,Champions
14244.0,661,1,366.41999999999996,1,1,2,112,Hibernating
14245.0,220,2,1693.45,2,2,4,224,Hibernating
14246.0,111,3,1474.06,3,3,4,334,Need Attention
14247.0,278,5,772.66,2,4,3,243,At Risk
14248.0,318,3,1032.95,2,3,3,233,At Risk
14249.0,411,12,5625.461,1,5,5,155,Can't Lose
14250.0,7,3,1904.05,5,3,4,534,Potential Loyalists
14251.0,2,5,2879.7000000000003,5,4,4,544,Champions
14252.0,381,1,350.99,2,1,2,212,Hibernating
14253.0,493,2,363.40000000000003,1,2,2,122,Hibernating
14254.0,433,1,601.03,1,1,2,112,Hibernating
14255.0,546,1,1000.63,1,1,3,113,Hibernating
14256.0,260,5,2473.9900000000002,2,4,4,244,At Risk
14257.0,64,9,5954.45,3,5,5,355,Loyal Customers
14258.0,9,25,32051.34,5,5,5,555,Champions
14259.0,142,1,120.0,3,1,1,311,About to Sleep
14260.0,471,3,824.28,1,3,3,133,At Risk
14261.0,51,2,1163.45,4,2,3,423,Potential Loyalists
14262.0,8,8,2618.23,5,4,4,544,Champions
14263.0,423,1,322.93,1,1,2,112,Hibernating
14264.0,155,6,1517.3600000000001,3,4,4,344,Loyal Customers
14265.0,109,4,1373.35,3,3,4,334,Need Attention
14266.0,428,1,40.56,1,1,1,111,Hibernating
14267.0,163,3,1516.24,3,3,4,334,Need Attention
14268.0,471,1,354.85,1,1,2,112,Hibernating
14269.0,439,1,295.73,1,1,2,112,Hibernating
14270.0,332,1,492.65000000000003,2,1,2,212,Hibernating
14271.0,226,2,219.13,2,2,1,221,Hibernating
14272.0,74,4,920.81,3,3,3,333,Need Attention
14273.0,51,4,559.97,4,3,2,432,Potential Loyalists
14274.0,686,1,256.6,1,1,1,111,Hibernating
14275.0,396,6,1189.3799999999999,2,4,3,243,At Risk
14276.0,99,7,2102.68,3,4,4,344,Loyal Customers
14277.0,15,9,17225.81,5,5,5,555,Champions
14278.0,410,1,205.83,2,1,1,211,Hibernating
14279.0,521,2,191.86,1,2,1,121,Hibernating
14280.0,197,1,134.04,2,1,1,211,Hibernating
14281.0,408,1,245.15,2,1,1,211,Hibernating
14282.0,3,25,7849.66,5,5,5,555,Champions
14283.0,463,4,628.4399999999999,1,3,3,133,At Risk
14284.0,31,3,1299.65,4,3,4,434,Potential Loyalists
14285.0,21,8,3284.42,4,4,5,445,Loyal Customers
14286.0,24,7,8479.76,4,4,5,445,Loyal Customers
14287.0,8,3,176.63,5,3,1,531,Potential Loyalists
14288.0,213,1,426.6,2,1,2,212,Hibernating
14289.0,9,6,911.26,5,4,3,543,Champions
14290.0,11,8,4516.56,5,4,5,545,Champions
14291.0,2,23,7904.1,5,5,5,555,Champions
14292.0,8,16,9226.25,5,5,5,555,Champions
14293.0,3,9,3267.9300000000003,5,5,5,555,Champions
14294.0,407,1,375.34,2,1,2,212,Hibernating
14295.0,40,5,2362.91,4,4,4,444,Loyal Customers
14296.0,421,2,456.40000000000003,1,2,2,122,Hibernating
14297.0,18,4,1305.33,5,3,4,534,Potential Loyalists
14298.0,8,82,91194.49,5,5,5,555,Champions
14299.0,8,27,14499.49,5,5,5,555,Champions
14300.0,19,1,43.2,5,1,1,511,New Customers
14301.0,117,4,1992.18,3,3,4,334,Need Attention
14302.0,431,3,742.9000000000001,1,3,3,133,At Risk
14303.0,407,2,277.94,2,2,1,221,Hibernating
14304.0,223,3,1725.01,2,3,4,234,At Risk
14305.0,71,3,1858.96,3,3,4,334,Need Attention
14306.0,51,6,3151.4,4,4,5,445,Loyal Customers
14307.0,89,10,5071.03,3,5,5,355,Loyal Customers
14308.0,549,2,1147.02,1,2,3,123,Hibernating
14309.0,8,11,3780.81,5,5,5,555,Champions
14310.0,433,1,492.1,1,1,2,112,Hibernating
14311.0,243,2,516.45,2,2,2,222,Hibernating
14312.0,47,11,3090.29,4,5,5,455,Loyal Customers
14314.0,107,2,229.8,3,2,1,321,About to Sleep
14315.0,45,8,3197.82,4,4,5,445,Loyal Customers
14316.0,422,5,1370.34,1,4,4,144,At Risk
14317.0,65,1,508.58000000000004,3,1,2,312,About to Sleep
14318.0,460,1,158.02,1,1,1,111,Hibernating
14319.0,424,1,494.85,1,1,2,112,Hibernating
14320.0,207,5,1346.75,2,4,4,244,At Risk
14321.0,11,7,2218.06,5,4,4,544,Champions
14322.0,429,4,474.1,1,3,2,132,At Risk
14323.0,115,2,605.0600000000001,3,2,2,322,About to Sleep
14324.0,410,2,701.61,2,2,3,223,Hibernating
14325.0,570,1,245.48000000000002,1,1,1,111,Hibernating
14326.0,242,3,940.98,2,3,3,233,At Risk
14327.0,163,6,1894.93,3,4,4,344,Loyal Customers
14328.0,438,1,445.05,1,1,2,112,Hibernating
14329.0,17,15,9927.22,5,5,5,555,Champions
14330.0,624,1,200.63,1,1,1,111,Hibernating
14331.0,124,2,462.65999999999997,3,2,2,322,About to Sleep
14332.0,23,5,1943.51,4,4,4,444,Loyal Customers
14333.0,68,1,415.2,3,1,2,312,About to Sleep
14334.0,17,12,4318.48,5,5,5,555,Champions
14335.0,16,2,468.26,5,2,2,522,Potential Loyalists
14336.0,17,4,1614.91,5,3,4,534,Potential Loyalists
14338.0,161,3,928.1,3,3,3,333,Need Attention
14339.0,243,2,620.27,2,2,3,223,Hibernating
14340.0,219,1,134.7,2,1,1,211,Hibernating
14341.0,45,18,4467.32,4,5,5,455,Loyal Customers
14342.0,21,6,918.44,4,4,3,443,Loyal Customers
14343.0,421,4,1088.91,1,3,3,133,At Risk
14344.0,127,20,3333.7000000000003,3,5,5,355,Loyal Customers
14345.0,39,1,108.97999999999999,4,1,1,411,Promising
14346.0,121,5,2315.75,3,4,4,344,Loyal Customers
14347.0,737,1,82.6,1,1,1,111,Hibernating
14348.0,260,1,409.57,2,1,2,212,Hibernating
14349.0,10,1,133.5,5,1,1,511,New Customers
14350.0,274,3,972.03,2,3,3,233,At Risk
14351.0,165,1,51.0,3,1,1,311,About to Sleep
14352.0,157,4,1078.96,3,3,3,333,Need Attention
14353.0,215,3,376.5,2,3,2,232,At Risk
14354.0,6,2,163.62,5,2,1,521,Potential Loyalists
14355.0,366,3,1014.45,2,3,3,233,At Risk
14356.0,80,2,701.23,3,2,3,323,About to Sleep
14357.0,43,1,225.77,4,1,1,411,Promising
14358.0,389,2,400.06,2,2,2,222,Hibernating
14359.0,19,3,912.18,5,3,3,533,Potential Loyalists
14360.0,32,4,2128.23,4,3,4,434,Potential Loyalists
14361.0,579,1,214.70999999999998,1,1,1,111,Hibernating
14362.0,22,1,161.2,4,1,1,411,Promising
14363.0,402,2,227.47000000000003,2,2,1,221,Hibernating
14364.0,109,8,3717.35,3,4,5,345,Loyal Customers
14365.0,395,2,634.68,2,2,3,223,Hibernating
14366.0,525,1,136.0,1,1,1,111,Hibernating
14367.0,8,16,9261.52,5,5,5,555,Champions
14368.0,320,1,155.0,2,1,1,211,Hibernating
14369.0,642,2,469.13,1,2,2,122,Hibernating
14370.0,451,6,1175.78,1,4,3,143,At Risk
14371.0,295,1,100.5,2,1,1,211,Hibernating
14372.0,443,2,860.08,1,2,3,123,Hibernating
14373.0,358,1,76.55,2,1,1,211,Hibernating
14374.0,541,1,108.0,1,1,1,111,Hibernating
14375.0,185,3,1132.99,3,3,3,333,Need Attention
14376.0,683,1,215.46,1,1,1,111,Hibernating
14377.0,191,2,617.05,2,2,2,222,Hibernating
14378.0,622,1,131.25,1,1,1,111,Hibernating
14379.0,44,4,1268.91,4,3,4,434,Potential Loyalists
14380.0,682,1,48.96,1,1,1,111,Hibernating
14381.0,52,2,631.34,4,2,3,423,Potential Loyalists
14382.0,26,2,1246.8,4,2,3,423,Potential Loyalists
14383.0,38,3,1247.69,4,3,3,433,Potential Loyalists
14384.0,501,1,58.5,1,1,1,111,Hibernating
14385.0,9,3,202.11,5,3,1,531,Potential Loyalists
14386.0,297,1,142.4,2,1,1,211,Hibernating
14387.0,33,3,1770.56,4,3,4,434,Potential Loyalists
14388.0,10,16,6701.0,5,5,5,555,Champions
14389.0,65,5,1898.01,3,4,4,344,Loyal Customers
14390.0,10,13,6399.83,5,5,5,555,Champions
14391.0,577,1,135.6,1,1,1,111,Hibernating
14392.0,432,1,266.4,1,1,1,111,Hibernating
14393.0,218,1,67.95,2,1,1,211,Hibernating
14394.0,565,1,93.8,1,1,1,111,Hibernating
14395.0,2,20,8208.01,5,5,5,555,Champions
14396.0,65,7,2121.93,3,4,4,344,Loyal Customers
14397.0,3,19,2612.96,5,5,4,554,Champions
14398.0,401,2,707.79,2,2,3,223,Hibernating
14399.0,394,8,2113.16,2,4,4,244,At Risk
14400.0,149,3,1732.47,3,3,4,334,Need Attention
14401.0,4,22,6795.9,5,5,5,555,Champions
14402.0,652,1,285.6,1,1,1,111,Hibernating
14403.0,130,6,1880.51,3,4,4,344,Loyal Customers
14404.0,34,13,2899.11,4,5,4,454,Loyal Customers
14405.0,387,1,195.0,2,1,1,211,Hibernating
14406.0,119,1,156.75,3,1,1,311,About to Sleep
14407.0,107,6,2157.73,3,4,4,344,Loyal Customers
14408.0,11,11,4109.77,5,5,5,555,Champions
14409.0,71,9,3756.09,3,5,5,355,Loyal Customers
14410.0,92,11,2651.14,3,5,4,354,Loyal Customers
14411.0,311,1,1063.0,2,1,3,213,Hibernating
14412.0,43,3,1426.19,4,3,4,434,Potential Loyalists
14413.0,362,4,770.37,2,3,3,233,At Risk
14414.0,92,8,2399.33,3,4,4,344,Loyal Customers
14415.0,1,23,12091.6,5,5,5,555,Champions
14416.0,22,2,490.22,4,2,2,422,Potential Loyalists
14417.0,388,1,604.2,2,1,2,212,Hibernating
14418.0,4,3,1937.25,5,3,4,534,Potential Loyalists
14419.0,11,7,1260.91,5,4,4,544,Champions
14420.0,99,4,1639.17,3,3,4,334,Need Attention
14421.0,57,6,2469.37,4,4,4,444,Loyal Customers
14422.0,1,19,10271.52,5,5,5,555,Champions
14423.0,218,3,916.6099999999999,2,3,3,233,At Risk
14424.0,18,1,322.08,5,1,2,512,New Customers
14425.0,435,3,661.39,1,3,3,133,At Risk
14426.0,24,17,11727.94,4,5,5,455,Loyal Customers
14427.0,50,4,1263.52,4,3,4,434,Potential Loyalists
14428.0,7,5,1244.83,5,4,3,543,Champions
14429.0,404,1,516.28,2,1,2,212,Hibernating
14430.0,512,3,1220.9,1,3,3,133,At Risk
14431.0,303,4,2614.2,2,3,4,234,At Risk
14432.0,10,6,2255.51,5,4,4,544,Champions
14433.0,466,1,289.6,1,1,1,111,Hibernating
14434.0,22,6,1372.8,4,4,4,444,Loyal Customers
14435.0,502,1,90.42,1,1,1,111,Hibernating
14436.0,99,2,271.70000000000005,3,2,1,321,About to Sleep
14437.0,366,5,958.84,2,4,3,243,At Risk
14438.0,306,1,131.9,2,1,1,211,Hibernating
14439.0,320,5,9443.04,2,4,5,245,At Risk
14440.0,8,13,6638.7300000000005,5,5,5,555,Champions
14441.0,1,11,4611.6900000000005,5,5,5,555,Champions
14442.0,205,7,5367.0199999999995,2,4,5,245,At Risk
14443.0,54,5,2386.47,4,4,4,444,Loyal Customers
14444.0,456,1,132.04,1,1,1,111,Hibernating
14445.0,456,1,221.65,1,1,1,111,Hibernating
14446.0,1,5,1241.31,5,4,3,543,Champions
14447.0,19,6,1711.73,5,4,4,544,Champions
14448.0,9,2,375.35,5,2,2,522,Potential Loyalists
14449.0,19,8,2482.8,5,4,4,544,Champions
14450.0,181,7,1128.44,3,4,3,343,Loyal Customers
14451.0,60,12,3308.77,3,5,5,355,Loyal Customers
14452.0,11,4,665.59,5,3,3,533,Potential Loyalists
14453.0,190,1,119.93,2,1,1,211,Hibernating
14454.0,376,5,977.3,2,4,3,243,At Risk
14455.0,432,4,628.21,1,3,3,133,At Risk
14456.0,5,9,3062.4,5,5,5,555,Champions
14457.0,311,1,113.64,2,1,1,211,Hibernating
14458.0,381,1,237.42,2,1,1,211,Hibernating
14459.0,155,2,5375.741,3,2,5,325,About to Sleep
14460.0,110,9,1093.5,3,5,3,353,Loyal Customers
14461.0,148,13,6713.5,3,5,5,355,Loyal Customers
14462.0,66,12,2270.01,3,5,4,354,Loyal Customers
14463.0,98,4,786.5699999999999,3,3,3,333,Need Attention
14464.0,568,2,111.0,1,2,1,121,Hibernating
14465.0,247,11,3946.03,2,5,5,255,Can't Lose
14466.0,29,13,4646.9,4,5,5,455,Loyal Customers
14467.0,18,12,2220.9900000000002,5,5,4,554,Champions
14468.0,734,1,204.24,1,1,1,111,Hibernating
14469.0,416,4,2112.21,1,3,4,134,At Risk
14470.0,12,3,712.04,5,3,3,533,Potential Loyalists
14471.0,591,2,400.95,1,2,2,122,Hibernating
14472.0,104,9,2228.22,3,5,4,354,Loyal Customers
14473.0,74,2,234.34000000000003,3,2,1,321,About to Sleep
14474.0,46,2,1278.08,4,2,4,424,Potential Loyalists
14475.0,72,4,1151.15,3,3,3,333,Need Attention
14476.0,257,1,215.7,2,1,1,211,Hibernating
14477.0,20,7,1969.6,4,4,4,444,Loyal Customers
14478.0,382,4,1276.66,2,3,4,234,At Risk
14479.0,254,4,1299.11,2,3,4,234,At Risk
14480.0,11,4,1299.52,5,3,4,534,Potential Loyalists
14481.0,165,5,2311.4900000000002,3,4,4,344,Loyal Customers
14482.0,18,12,4357.91,5,5,5,555,Champions
14483.0,282,2,257.1,2,2,1,221,Hibernating
14484.0,50,4,1070.98,4,3,3,433,Potential Loyalists
14485.0,39,1,165.75,4,1,1,411,Promising
14486.0,512,2,175.5,1,2,1,121,Hibernating
14487.0,27,7,1453.61,4,4,4,444,Loyal Customers
14488.0,68,1,1064.28,3,1,3,313,About to Sleep
14489.0,207,4,1574.93,2,3,4,234,At Risk
14490.0,406,2,1273.47,2,2,4,224,Hibernating
14491.0,175,2,468.13,3,2,2,322,About to Sleep
14492.0,430,7,1921.91,1,4,4,144,At Risk
14493.0,7,10,5130.15,5,5,5,555,Champions
14494.0,26,3,401.46,4,3,2,432,Potential Loyalists
14495.0,51,3,174.8,4,3,1,431,Potential Loyalists
14496.0,312,7,2668.23,2,4,4,244,At Risk
14497.0,309,2,697.0600000000001,2,2,3,223,Hibernating
14498.0,43,10,3911.27,4,5,5,455,Loyal Customers
14499.0,26,7,2138.9700000000003,4,4,4,444,Loyal Customers
14500.0,88,3,356.85,3,3,2,332,Need Attention
14501.0,184,2,251.21,3,2,1,321,About to Sleep
14502.0,20,11,2470.67,4,5,4,454,Loyal Customers
14503.0,3,6,3543.26,5,4,5,545,Champions
14504.0,47,4,673.26,4,3,3,433,Potential Loyalists
14505.0,17,19,12001.84,5,5,5,555,Champions
14506.0,17,7,3290.67,5,4,5,545,Champions
14507.0,24,11,3284.43,4,5,5,455,Loyal Customers
14508.0,22,5,874.94,4,4,3,443,Loyal Customers
14509.0,534,1,110.95,1,1,1,111,Hibernating
14510.0,376,3,1007.28,2,3,3,233,At Risk
14511.0,11,5,1314.81,5,4,4,544,Champions
14512.0,188,7,1223.47,3,4,3,343,Loyal Customers
14513.0,101,6,788.01,3,4,3,343,Loyal Customers
14514.0,61,9,4598.9800000000005,3,5,5,355,Loyal Customers
14515.0,18,12,3749.2599999999998,5,5,5,555,Champions
14516.0,516,1,163.92,1,1,1,111,Hibernating
14517.0,33,2,330.45,4,2,2,422,Potential Loyalists
14518.0,64,1,174.37,3,1,1,311,About to Sleep
14519.0,684,2,206.09,1,2,1,121,Hibernating
14520.0,2,2,270.6,5,2,1,521,Potential Loyalists
14521.0,491,1,199.45000000000002,1,1,1,111,Hibernating
14522.0,24,8,1758.6200000000001,4,4,4,444,Loyal Customers
14523.0,108,1,241.09,3,1,1,311,About to Sleep
14524.0,32,13,2933.71,4,5,4,454,Loyal Customers
14525.0,20,17,8240.64,4,5,5,455,Loyal Customers
14526.0,389,1,262.4,2,1,1,211,Hibernating
14527.0,3,122,27792.3,5,5,5,555,Champions
14528.0,37,1,364.21999999999997,4,1,2,412,Promising
14529.0,60,3,620.04,3,3,3,333,Need Attention
14530.0,26,16,6197.4,4,5,5,455,Loyal Customers
14531.0,480,1,376.34,1,1,2,112,Hibernating
14532.0,236,11,3859.1800000000003,2,5,5,255,Can't Lose
14533.0,25,11,3466.37,4,5,5,455,Loyal Customers
14534.0,3,26,6271.11,5,5,5,555,Champions
14535.0,60,9,6030.7300000000005,3,5,5,355,Loyal Customers
14536.0,260,1,171.8,2,1,1,211,Hibernating
14537.0,58,2,641.4,4,2,3,423,Potential Loyalists
14538.0,65,5,1370.8400000000001,3,4,4,344,Loyal Customers
14539.0,16,2,537.48,5,2,2,522,Potential Loyalists
14540.0,10,11,3795.34,5,5,5,555,Champions
14541.0,59,14,2499.68,4,5,4,454,Loyal Customers
14542.0,186,1,103.25,3,1,1,311,About to Sleep
14543.0,29,39,14906.77,4,5,5,455,Loyal Customers
14544.0,24,3,2982.43,4,3,5,435,Potential Loyalists
14545.0,674,1,349.25,1,1,2,112,Hibernating
14546.0,5,11,5197.9,5,5,5,555,Champions
14547.0,4,8,4007.54,5,4,5,545,Champions
14548.0,151,9,2627.49,3,5,4,354,Loyal Customers
14549.0,311,4,916.5500000000001,2,3,3,233,At Risk
14550.0,11,4,1353.31,5,3,4,534,Potential Loyalists
14551.0,18,7,880.04,5,4,3,543,Champions
14552.0,152,3,511.28000000000003,3,3,2,332,Need Attention
14553.0,19,9,1841.54,5,5,4,554,Champions
14554.0,10,4,2381.04,5,3,4,534,Potential Loyalists
14555.0,57,6,2315.63,4,4,4,444,Loyal Customers
14556.0,596,3,835.34,1,3,3,133,At Risk
14557.0,85,1,788.38,3,1,3,313,About to Sleep
14558.0,654,3,655.5,1,3,3,133,At Risk
14559.0,390,1,75.6,2,1,1,211,Hibernating
14560.0,7,44,6114.03,5,5,5,555,Champions
14561.0,76,3,1080.76,3,3,3,333,Need Attention
14562.0,4,26,6729.400000000001,5,5,5,555,Champions
14563.0,510,2,679.44,1,2,3,123,Hibernating
14564.0,435,2,2605.62,1,2,4,124,Hibernating
14565.0,96,5,3859.2200000000003,3,4,5,345,Loyal Customers
14566.0,111,4,4092.0,3,3,5,335,Need Attention
14567.0,57,2,1530.3600000000001,4,2,4,424,Potential Loyalists
14568.0,435,1,919.7,1,1,3,113,Hibernating
14569.0,1,4,598.98,5,3,2,532,Potential Loyalists
14570.0,281,3,613.75,2,3,2,232,At Risk
14571.0,425,1,161.65,1,1,1,111,Hibernating
14572.0,3,11,5615.18,5,5,5,555,Champions
14573.0,180,13,2621.42,3,5,4,354,Loyal Customers
14574.0,733,1,143.70000000000002,1,1,1,111,Hibernating
14575.0,488,1,460.71,1,1,2,112,Hibernating
14576.0,372,1,70.80000000000001,2,1,1,211,Hibernating
14577.0,13,7,1374.25,5,4,4,544,Champions
14578.0,3,1,168.63,5,1,1,511,New Customers
14579.0,432,1,105.56,1,1,1,111,Hibernating
14580.0,518,1,14.850000000000001,1,1,1,111,Hibernating
14581.0,17,2,433.8,5,2,2,522,Potential Loyalists
14582.0,41,1,114.11,4,1,1,411,Promising
14583.0,6,8,1781.03,5,4,4,544,Champions
